Rate at which supplier's currency is converted to company's base currency,"Arány, amelyen a Beszállító pénznemét átalakítja a vállalakozás alapértelmezett pénznemére",
Rate at which this tax is applied,"Arány, amelyen ezt az adót alkalmazzák",
Rate of Depreciation,Értékcsökkenés mértéke,
Rate of Interest (%) Yearly,Kamatláb (%) Éves,
Rate or Discount,Árérték vagy kedvezmény,
Rate or Discount is required for the price discount.,Az árkedvezményhez árfolyam vagy engedmény szükséges.,
Rates,Az árak,
Rating,Értékelés,
Raw Material,Nyersanyag,
Raw Material Code,Nyersanyag kód,
Raw Material Cost,Nyersanyagköltsége,
Raw Material Cost (Company Currency),Nyersanyagköltség (vállalati pénznem),
Raw Material Item Code,Nyersanyag tételkód,
Raw Material Name,Nyersanyag neve,
Raw Material Warehouse,Nyersanyag raktár,
Raw Materials,Nyersanyagok,
Raw Materials Consumed,Fogyasztott nyersanyagok,
Raw Materials Consumption,Nyersanyag-fogyasztás,
Raw Materials Supplied,Alapanyagok leszállítottak,
Raw Materials Supplied Cost,Szállított alapanyagok költsége,
Raw Materials cannot be blank.,Nyersanyagok nem lehet üres.,
Re-open,Nyissa meg újra,
Re-order Level,Újra-rendelési szint,
Re-order Qty,Újra-rendelési szint  mennyiség,
Read Only,Csak olvasható,
Read blog,Olvassa el a blogot,
Reading 1,Olvasás 1,
Reading 10,Olvasás 10,
Reading 2,Olvasás 2,
Reading 3,Olvasás 3,
Reading 4,Olvasás 4,
Reading 5,Olvasás 5,
Reading 6,Olvasás 6,
Reading 7,Olvasás 7,
Reading 8,Olvasás 8,
Reading 9,Olvasás 9,
Reading Uploaded File,Feltöltött fájl olvasása,
Readings,Olvasások,
Reason,Ok,
Reason For Putting On Hold,Visszatartás oka,
Reason for Hold,A tartás oka,
Reason for Leaving,Kilépés indoka,
Receipt,Nyugta,
Receipt Document,Nyugta dokumentum,
Receipt Document Type,Nyugta Document Type,
Receivable,Bevételek,
Receivable / Payable Account,Bevételek / Fizetendő számla,
Receivable Account,Bevételek számla,
Receivables,Követelések,
Receive,Beérkeztetés,
Received,Beérkezett,
Received Amount,Beérkezett összeg,
Received Amount (Company Currency),Beérkezett összeg (Vállalkozás pénzneme),
Received From,Feladó,
Received Items To Be Billed,Számlázandó Beérkezett tételek,
Received On,Ekkor beérkezett,
Received Qty,Beérkezett Mennyiség,
Received Qty Amount,Fogadott darabszám,
Received Quantity,Fogadott mennyiség,
Received Stock Entries,Fogadott készletbejegyzések,
Received and Accepted,Beérkezett és befogadott,
Receiver List,Fogadófél lista,
Receiver List is empty. Please create Receiver List,"Fogadófél lista üres. Kérjük, hozzon létre Fogadófél listát",
Receiving,Beérkeztetés,
Recipient,Címzett,
Recipient Message And Payment Details,Címzett üzenet és fizetési részletek,
Recipients,Címzettek,
Reconcile,összeegyeztetni,
Reconcile Entries,Egyeztesse a bejegyzéseket,
Reconciled,Egyeztetett,
Recording URL,Rögzítő URL,
Red,Piros,
Redeem Against,Visszaszerzés ellen,
Redeem Loyalty Points,Hűségpontok visszaváltása,
Redeemed Points,Megváltott pontok,
Redemption,Megváltás,
Redemption Account,Visszaváltási számla,
Redemption Cost Center,Visszaváltási költségközpont,
Redemption Date,Visszaváltási dátum,
Redirect URL,Az átirányítási URL,
Ref Code,Hiv. kód,
Ref Date,Hiv. dátuma,
Reference,Hivatkozás,
Reference #{0} dated {1},Hivatkozás # {0} dátuma {1},
Reference Date,Hivatkozó dátum,
Reference Detail No,Referencia részletszám,
Reference Doctype,Referencia Doctype,
Reference Doctype must be one of {0},Referencia Doctype közül kell {0},
Reference Document,referenciadokumentum,
Reference Document Name,Referencia dokumentum név,
Reference Document Type,Referencia Dokumentum típus,
Reference Due Date,Hivatkozási határidő,
Reference Name,Referencia név,
Reference No & Reference Date is required for {0},Hivatkozási szám és Referencia dátuma szükséges {0},
Reference No and Reference Date is mandatory for Bank transaction,Hivatkozási szám és Referencia dátum kötelező a Banki tranzakcióhoz,
Reference No is mandatory if you entered Reference Date,"Hivatkozási szám kötelező, amennyiben megadta Referencia dátumot",
Reference No.,Hivatkozási szám.,
Reference Number,Referencia szám,
Reference Purchase Receipt,Referencia-vásárlási nyugta,
Reference Row,Referencia sor,
Reference Row #,Referencia sor #,
Reference Type,Referencia típusa,
"Reference: {0}, Item Code: {1} and Customer: {2}","Referencia: {0}, pont kód: {1} és az ügyfél: {2}",
References,Referenciák,
Referral Code,hivatkozási kód,
Referral Sales Partner,Referral Sales Partner,
Refresh,Frissítés,
Refresh Token,Token frissítése,
"Regards,","Üdvözlettel,",
Regional,Regionális,
Registration Details,Regisztrációs adatok,
Regular,Szabályos,
Rejected,Elutasítva,
Rejected Qty,Elutasított db,
Rejected Quantity,Elutasított mennyiség,
Rejected Serial No,Elutasított sorozatszám,
Rejected Warehouse,Elutasított raktár,
Related,Kapcsolódó,
Relation,Kapcsolat,
Release Date,Kiadás dátuma,
Release date must be in the future,A kiadás dátumának a jövőben kell lennie,
Relieving Date,Tehermentesítés dátuma,
Remaining,Visszamaradt,
Remaining Balance,Visszamaradt egyenlege,
Remark,Megjegyzés,
Remarks,Megjegyzések,
Remove item if charges is not applicable to that item,"Vegye ki az elemet, ha terheket nem adott elemre alkalmazandó",
Removed items with no change in quantity or value.,Az eltávolított elemek változása nélkül mennyiséget vagy értéket.,
Rename,Átnevezés,
Rename Attribute Value in Item Attribute.,Az attribútum értékének átnevezése a tétel tulajdonságban.,
Rename Log,Átnevezési napló,
Rename Not Allowed,Átnevezés nem megengedett,
Rename Tool,Átnevezési eszköz,
"Renaming it is only allowed via parent company {0}, to avoid mismatch.","Az átnevezés csak az {0} anyavállalaton keresztül engedélyezett, az eltérések elkerülése érdekében.",
Rent Cost,Bérleti díj,
Rented,Bérelt,
Reopen,Újranyitása,
Reorder Level,Újra rendelési szint,
Reorder Qty,Újra rendelendő mennyiség,
Reorder level based on Warehouse,Raktárkészleten alapuló újrerendelési szint,
Repack,Repack,
Repair Cost,Javítási költség,
Repair Status,Javítási állapota,
Repeat Customer Revenue,Törzsvásárlói árbevétele,
Repeat Customers,Törzsvásárlók,
Replace,Csere,
Replace BOM,Cserélje ki a ANYAGJ-et,
Replied,Megválaszolt,
Report,Jelentés,
Report Date,Jelentés dátuma,
Report Type,Report Type,
Report Type is mandatory,Report Type kötelező,
Reports,jelentések,
Reports to,Jelentések,
Represents Company,Vállalkozást képvisel,
Reqd By Date,Igénylt. Dátum szerint,
Reqd by date,Igénylés dátum szerint,
Request For Quotation,Ajánlatkérés,
Request Type,Kérés típusa,
Request for,Kérelem,
Request for Information,Információkérés,
Request for Quotation,Ajánlatkérés,
Request for Quotation Item,Árajánlatkérés tételre,
Request for Quotation Supplier,Beszállítói Árajánlatkérés,
Request for Raw Materials,Nyersanyagok igénylse,
Requested,Igényelt,
Requested Items To Be Transferred,Kérte az átvinni kívánt elemeket,
Requested Items to Order and Receive,Rendelésre és fogadásra kért tételek,
Requested Numbers,Kért számok,
Requested Qty,Kért mennyiség,
"Requested Qty: Quantity requested for purchase, but not ordered.","Kért mennyiség: Mennyiség vételhez, de nem rendelte.",
Requesting Site,Kérő webhely,
Requestor,Igénylő,
Required By,Által előírt,
Required Date,Szükséges dátuma,
Required Items,Kötelező elemek,
Required On,Szükség,
Required Qty,Kötelező mennyiség,
Required Quantity,Szükséges mennyiség,
Requirement,Követelmény,
Requires Fulfilment,Szükséges teljesíteni,
Research,Kutatás,
Research & Development,Kutatás és Fejlesztés,
"Reselect, if the chosen address is edited after save","Újra válassza ki, ha a kiválasztott cím szerkesztésre került a mentés után",
"Reselect, if the chosen contact is edited after save","Újra válassza ki, ha a kiválasztott névjegyet a mentés után módosítja",
Resend Payment Email,Küldje el újra a Fizetési E-mailt,
Reserve Warehouse,Raktár a lefoglalásokhoz,
Reserved,Lefoglalt,
Reserved Qty,Lefoglalt mennyiség,
Reserved Qty for Production,Lefoglalt mennyiség a termeléshez,
Reserved Qty for Production: Raw materials quantity to make manufacturing items.,Fenntartott termelési mennyiség: alapanyagok mennyisége a gyártáshoz.,
Reserved Qty for Subcontract: Raw materials quantity to make subcontracted items.,Alvállalkozók számára fenntartott mennyiség: Nyersanyagmennyiség alvállalkozásba vett termékek előállításához.,
"Reserved Qty: Quantity ordered for sale, but not delivered.","Reserved Mennyiség: Rendelhető mennyiség eladó, de nem teljesített.",
Reserved Quantity,Mennyiség lefoglalva,
Reserved Quantity for Production,Fenntartott mennyiség a gyártáshoz,
Reserved for manufacturing,Lefoglalt gyártáshoz,
Reserved for sale,Lefoglalt eladáshoz,
Reserved for sub contracting,Lefoglalt alvállalkozóknak,
Reset,Visszaállítás,
Reset Service Level Agreement,A szolgáltatási szintű szerződés visszaállítása,
Resetting Service Level Agreement.,A szolgáltatási szintű megállapodás visszaállítása.,
Resignation Letter Date,Lemondását levélben dátuma,
Resolution,Megoldás,
Resolution By,Felbontás,
Resolution Date,Megoldás dátuma,
Resolution Details,Megoldás részletei,
Resolution Time,Felbontási idő,
Resolutions,Állásfoglalások,
Resolve,Elhatározás,
Resolved,Megoldva,
Resolved By,Megoldotta,
Response By,Válasz,
Response Details,Válasz részletei,
Response Key List,Válasz lista,
Response Options,Válaszbeállítások,
Response Result Key Path,Válasz Eredmény Kulcs elérési út,
Response Time for {0} priority in row {1} can't be greater than Resolution Time.,"A {0} {1}. Sor prioritásának válaszideje nem lehet hosszabb, mint a felbontási idő.",
Responsible,Felelős,
Rest Of The World,A világ többi része,
Restart Subscription,Előfizetést újraindítása,
Restrict to Countries,Korlátozás országokra,
Result Preview Field,Eredmény előnézeti mező,
Result Route Field,Eredmény útvonal mező,
Result Title Field,Eredmény cím mező,
Resume,Folytatás,
Retain Sample,Minta megőrzés,
Retained Earnings,Eredménytartalék,
Retention Stock Entry,Megőrzési készlet bejegyzés,
Retention Stock Entry already created or Sample Quantity not provided,Már létrehozott a megőrzési készletbejegyzés vagy a minta mennyisége nincs megadva,
Return,Visszatérés,
Return / Credit Note,Vissza / Követelés értesítő,
Return / Debit Note,Vissza / terhelési értesítés,
Return Against Delivery Note,Szállítólevél ellenszámlája,
Return Against Purchase Invoice,Beszerzési számla ellenszámlája,
Return Against Purchase Receipt,Vásárlási nyugtával ellenszámlája,
Returned Amount,Visszatérített összeg,
Returned Qty,Visszatért db,
Returns,Visszatérítés,
Reverse Journal Entry,Fordított naplóbejegyzés,
Review,Felülvizsgálat,
Review Date,Megtekintés dátuma,
Reviews,Vélemények,
Rgt,Rgt,
Right Index,Jobb index,
Ringing,gyűrűzés,
Role Allowed to Edit Frozen Stock,A fagyott készlet szerkesztésének szerepe megengedett,
Role Allowed to Set Frozen Accounts and Edit Frozen Entries,A fagyasztott számlák beállításához és a befagyott bejegyzések szerkesztéséhez megengedett szerepkör,
Root Company,Root Company,
Root Type,Root Type,
Root Type is mandatory,Root Type kötelező,
Root cannot be edited.,Root nem lehet szerkeszteni.,
Root cannot have a parent cost center,Forrás nem lehet egy szülő költséghely,
Round Off,Összegyűjt,
Round Off Account,Gyüjtő számla,
Round Off Cost Center,Költséghely gyűjtő,
Rounded Total,Kerekített összeg,
Rounded Total (Company Currency),Kerekített összeg (a cég pénznemében),
Rounding Adjustment,Kerekítés beállítása,
Rounding Adjustment (Company Currency,Kerekítési korrekció (Vállalkozás pénznemében,
Rounding Adjustment (Company Currency),Kerekítési korrekció (vállalkozás pénzneme),
Route,Útvonal,
Routing,Útvonal,
Routing Name,Útvonal neve,
Row # {0}: Cannot return more than {1} for Item {2},Sor # {0}: Nem lehet vissza több mint {1} jogcím {2},
Row # {0}: Rate cannot be greater than the rate used in {1} {2},"Sor # {0}: Érték nem lehet nagyobb, mint az érték amit ebben használt {1} {2}",
Row # {0}: Returned Item {1} does not exist in {2} {3},{0}. Sor: A (z) {1} visszaküldött tétel nem létezik itt: {2} {3},
Row #{0} (Payment Table): Amount must be negative,# {0} (Fizetési táblázat) sor: Az összegnek negatívnak kell lennie,
Row #{0} (Payment Table): Amount must be positive,# {0} (Fizetési táblázat) sor: Az összegnek pozitívnak kell lennie,
Row #{0}: Accepted Warehouse and Supplier Warehouse cannot be same,{0} sor: Az elfogadott raktár és a beszállítói raktár nem lehet azonos,
Row #{0}: Account {1} does not belong to company {2},#{0} sor: A {1} számla fiók nem tartozik a  {2} vállalathoz,
Row #{0}: Allocated Amount cannot be greater than outstanding amount.,"# {0} sor: elkülönített összeg nem lehet nagyobb, mint fennálló összeg.",
"Row #{0}: Asset {1} cannot be submitted, it is already {2}","#{0} sor: {1} Vagyontárgyat nem lehet benyújtani, ez már {2}",
